setup_key,task,cut_quantile,splits,exact_variance,exact_variance_sd,expected_cost,expected_cost_max,realized_cost,raw_projection_gap,raw_projection_abs_gap,fit_low_share,deploy_low_share,fit_surrogate,deploy_surrogate,estimator_variance,coverage_variance_pp2,coverage_mse_pp2,selected_exact_variance,switch_rate,median_exact_variance,median_expected_cost,median_coverage_variance_pp2,exact_variance_ratio_to_median
toxicity_qwen,lpb,0.9,5,0.22508103145403222,0.07268296547949436,19.37468845710908,21.094917575585782,19.254133333333332,0.35093370051143113,0.7965180226274562,0.8832845723297609,0.8931104143571922,0.039318903289805876,0.07487059556115434,2.058757580466446e-07,0.3103333333333345,0.4851111111111127,0.0048694033007285155,0.6,0.24732280168412468,19.414324049775665,0.3103333333333345,0.9100698759732668
toxicity_qwen,metric,0.1,5,7.645919112976349,1.5112406688844526,19.920967440607058,24.652491955865237,19.607999999999997,0.9214893731757339,2.185763261006781,0.11361487866390081,0.11998804486564148,2.31050155638133,2.185456150353919,0.00046704372010738886,,,,,7.39280072512822,19.165196822374874,,1.0342384973245358
toxicity_qwen,metric,0.2,5,7.4434737301102345,1.3923718407878911,19.64712314897375,24.072298340122767,19.21633333333333,0.6355426836182592,1.977021056049399,0.2058920203982905,0.20535583438261015,2.232866599484403,2.1256456887058017,0.00024219937884270476,,,,,7.39280072512822,19.165196822374874,,1.0068543718228162
toxicity_qwen,metric,0.3,5,7.460581198426022,1.4674041516635565,19.377881643983766,22.88651372667132,19.34026666666667,0.3530687786906078,2.1614197602278944,0.3048090865227846,0.31467144053201984,2.1674070417434494,2.1026251863925465,0.0005212690836443573,,,,,7.39280072512822,19.165196822374874,,1.0091684431676098
toxicity_qwen,metric,0.4,5,7.4554556872437105,1.3931225643160634,19.040449534016652,21.977545799532123,19.204,0.0011591882564577106,1.886174247823666,0.4003312945575589,0.4274966755683464,2.13228069751887,2.114943161490477,0.00018469254981654735,,,,,7.39280072512822,19.165196822374874,,1.008475132016277
toxicity_qwen,metric,0.5,5,7.39280072512822,1.3135130217115298,19.165196822374874,22.64099427509337,19.360666666666667,0.1304213796556728,1.8693091448890935,0.4930588611671444,0.5255056725555998,2.1176538088557346,2.0986875579445745,0.000667409042032876,,,,,7.39280072512822,19.165196822374874,,1.0
toxicity_qwen,metric,0.6,5,7.373755985023803,1.31346984290263,19.27408295693313,22.986266123345345,19.401866666666667,0.24420148709691708,1.8260424594399869,0.5916812682089709,0.6279027403217616,2.125191988012579,2.104311133493526,0.0011006165667219877,,,,,7.39280072512822,19.165196822374874,,0.9974238802298994
toxicity_qwen,metric,0.7,5,7.328607974371319,1.2476384781911503,19.4191656074382,23.051894704809403,19.717266666666667,0.3943426353507299,1.8429906124679996,0.6920954227814171,0.7244550495218267,2.1491775765076104,2.1130181025797112,0.0012837258685769542,,,,,7.39280072512822,19.165196822374874,,0.9913168563385308
toxicity_qwen,metric,0.8,5,7.379877826588883,1.2096177787502005,19.33437641901881,23.70065900704088,19.218,0.3049264345793937,1.6475625022295197,0.7861205423682394,0.8171996842927545,2.200878841995747,2.180047683528394,0.001507011217666138,,,,,7.39280072512822,19.165196822374874,,0.9982519617368542
toxicity_qwen,metric,0.9,5,7.417734678049021,1.0862667983811074,19.2311321079797,22.895992040176168,19.215066666666665,0.2015915966784995,1.4085877087653351,0.8832896306403007,0.9078243978739327,2.287544687328505,2.2433397806776396,0.0010203901506801527,,,,,7.39280072512822,19.165196822374874,,1.0033727343462742
